PC1.SP,PC1.PV,PC1.OP,FC3.SP,FC3.PV,FC3.OP,TI1.PV,TI2.PV,LC1.SP,LC1.PV,LC1.OP,FI1.PV,FC1.SP,FC1.PV,FC1.OP,FC2.SP,FC2.PV,FC2.OP,PI1.PV,FC4.SP,FC4.PV,FC4.OP,TI5.PV,TI4.PV,TC1.SP,TC1.PV,TC1.OP,FC6.SP,FC6.PV,FC6.OP,TI6.PV,PC2.SP,PC2.PV,PC2.OP,LC3.SP,LC3.PV,LC3.OP,FI2.PV,FC5.SP,FC5.PV,FC5.OP,FI5.PV,TI3.PV,LC2.SP,LC2.PV,LC2.OP,FC8.SP,FC8.PV,FC8.OP,FI4.PV,TC2.SP,TC2.PV,TC2.OP,TI8.PV,TI7.PV,PI2.PV,FI3.PV,FC7.SP,FC7.PV,FC7.OP,Sample Time (seconds)
3.7501,3.7501,58.111,6097.6,6071.4,24.906,83.18,62.83,54,54.08,50.153,29.251,8.1205,7.9088,14.729,2.1325,2.165,17.528,32.279,13.3997,13.404,13.576,89.58,94.955,105.711,105.042,26.002,1969.1,1980.8,40.785,117.318,7.6,7.674,46.333,42,42.226,64.375,15.723,4.8025,4.7845,48.389,9.2654,25.189,42.998,43.287,7.3611,0.81906,0.77005,5.7292,2.6059,63.294,63.2,12.169,88.829,91.31,1.56647,1.8769,672,675.02,59.434,20
3.7501,3.7779,57.833,6073.7,6069.6,24.806,83.18,62.83,54,54.355,49.319,28.334,8.0271,7.8972,15.111,2.1289,2.1505,17.417,32.279,13.3997,13.2864,13.712,89.622,95.038,105.711,105.083,25.927,1966.5,1973.2,40.844,117.365,7.6,7.7463,47.944,42,42.177,64.306,14.339,4.7949,4.7737,48.667,10.2683,25.158,42.998,43.294,7.4167,0.83907,0.80131,6.4063,2.5947,63.294,62.872,13.279,88.829,91.31,1.58211,1.9232,672,673.07,59.462,20
3.7501,3.764,57.944,6083.3,6087.8,24.74,83.18,62.913,54,54.809,47.986,29.999,7.8912,7.9028,15.08,2.1308,2.1358,17.417,32.335,13.3997,13.307,13.743,89.622,95.205,105.711,105.208,25.684,1941,1934.8,40.806,117.505,7.6,7.813,49.611,42,41.934,63.611,15.449,4.7706,4.7897,47.778,9.3501,25.158,42.998,43.346,7.5278,0.84795,0.82257,6.809,2.5706,63.294,62.731,13.779,88.829,91.36,1.59149,1.9016,672,674.09,59.448,20
3.7501,3.7724,57.861,6076.1,6069.6,24.764,83.18,62.871,54,54.535,48.819,28.763,7.9761,7.9028,15.715,2.1236,2.1358,17.333,32.335,13.3997,13.446,13.635,89.705,95.33,105.711,105.376,25.354,1902.6,1918.3,40.205,117.599,7.6,7.8297,50.389,42,41.493,62.569,15.067,4.7379,4.7897,47,9.7318,25.127,42.998,43.481,7.8056,0.85145,0.83438,7.0486,2.5497,63.294,62.684,13.965,88.829,91.36,1.61026,1.8985,672,670.52,59.535,20
3.7501,3.7724,57.833,6061.8,6069.6,24.688,83.14,62.83,54,54.608,48.486,29.792,7.9421,7.9028,15.91,2.1289,2.1358,17.347,32.307,13.3997,13.2604,13.844,89.747,95.371,105.711,105.458,25.193,1866.8,1899.6,39.524,117.693,7.6,7.8186,50.556,42,41.122,61.528,15.127,4.7212,4.8004,46.222,10.2593,25.127,42.998,43.37,7.5833,0.84632,0.8382,7.1597,2.524,63.294,62.778,13.685,88.871,91.4,1.60713,1.9423,672,672.79,59.517,20
3.7501,3.7891,57.639,6057,6050.8,24.715,83.14,62.871,54,54.493,48.903,27.911,7.9846,7.9,16.438,2.1272,2.1269,17.375,32.252,13.3997,13.3377,13.83,89.788,95.455,105.711,105.501,25.111,1869.4,1870.5,39.833,117.693,7.6,7.724,48.944,42,41.191,61.667,14.901,4.7136,4.7789,46.111,10.2128,25.096,42.998,43.408,7.6944,0.8412,0.83626,7.2014,2.5031,63.294,62.919,13.244,88.871,91.4,1.60088,1.9336,672,677.66,59.406,20
3.7501,3.7946,57.556,6047.5,6065.4,24.59,83.09,62.83,54,54.674,48.236,28.688,7.9166,7.9028,16.319,2.1289,2.13,17.417,32.252,13.3997,13.3897,13.792,89.788,95.413,105.711,105.46,25.197,1882.2,1870,40.049,117.599,7.6,7.6712,48.056,42,41.354,62.014,15.88,4.7219,4.7737,46,9.8665,25.096,42.998,43.363,7.6389,0.83032,0.83626,6.9826,2.4827,63.294,63.059,12.791,88.871,91.4,1.60401,1.9346,672,670.96,59.563,20
3.7501,3.7863,57.611,6054.6,6059.1,24.632,83.04,62.871,54,54.875,47.653,29.02,7.8572,7.906,16.087,2.1289,2.1242,17.458,32.279,13.3997,13.425,13.76,89.747,95.413,105.711,105.376,25.368,1912.8,1904.8,40.125,117.505,7.6,7.674,48.167,42,41.705,62.847,15.041,4.7393,4.7681,46.389,10.7028,25.096,42.998,43.387,7.6944,0.82194,0.83626,6.6389,2.4726,63.294,63.2,12.331,88.871,91.4,1.61026,1.7497,672,671.85,59.569,20
3.7501,3.7835,57.639,6057,6057,24.632,83.04,62.913,54,55.059,47.069,27.973,7.7977,7.9028,15.785,2.1325,2.1269,17.514,32.224,13.3997,13.3837,13.823,89.705,95.33,105.711,105.335,25.456,1905.2,1916.3,39.698,117.458,7.6,7.7213,49.278,42,41.632,62.639,15.011,4.7476,4.7626,46.611,10.1489,25.096,42.998,43.36,7.6944,0.81356,0.83438,6.191,2.4557,63.294,63.387,11.706,88.912,91.4,1.60088,1.9287,672,671.41,59.601,20
3.7501,3.7779,57.667,6047.5,6059.1,24.58,83.04,62.83,54,54.98,47.236,29.858,7.8147,7.9088,15.635,2.1364,2.1183,17.653,32.224,13.3997,13.446,13.75,89.705,95.33,105.711,105.336,25.459,1884.7,1877.2,40.01,117.458,7.6,7.7546,50.111,42,41.372,61.944,15.388,4.7483,4.7737,46.278,10.3523,25.064,42.998,43.335,7.6389,0.80494,0.83438,5.5694,2.4527,63.294,63.481,11.386,88.912,91.4,1.55083,1.9395,672,662.32,59.809,20
3.7501,3.7529,57.889,6078.5,6069.6,24.681,83.04,62.83,54,54.927,47.403,29.981,7.8317,7.906,15.413,2.1325,2.1214,17.667,32.252,13.3997,13.3583,13.851,89.663,95.33,105.711,105.336,25.464,1856.6,1873.1,39.309,117.505,7.6,7.6184,47.611,42,41.17,61.319,14.725,4.7483,4.7521,46.667,9.5708,25.064,42.998,43.516,7.9722,0.80193,0.82657,5.1632,2.4526,63.294,63.528,11.218,88.829,91.36,1.5477,1.9193,672,675.47,59.552,20
3.7501,3.7529,57.889,6078.5,6057,24.74,83.04,62.83,54,54.452,48.736,28.628,7.9676,7.912,15.882,2.138,2.1214,17.778,32.224,13.3997,13.3943,13.858,89.663,95.288,105.711,105.335,25.471,1826,1833.5,39.194,117.458,7.6,7.4988,45.222,42,40.851,60.486,15.807,4.7497,4.8004,45.556,9.9733,25.064,42.998,43.346,7.6389,0.80456,0.8205,4.9097,2.4471,63.294,63.481,11.362,88.704,91.31,1.52268,1.8498,672,676.48,59.549,20
3.7501,3.7696,57.722,6064.2,6081.8,24.615,83.04,62.788,54,54.914,47.403,29.305,7.8317,7.906,15.392,2.1325,2.1153,17.861,32.252,13.3997,13.3943,13.84,89.622,95.163,105.711,105.169,25.808,1869.4,1866.3,39.563,117.271,7.6,7.4627,44.278,42,41.385,61.667,14.82,4.7831,4.7574,47.167,9.9123,25.064,42.998,43.415,7.8611,0.81294,0.81844,4.8854,2.4445,63.294,63.34,11.825,88.621,91.26,1.52893,1.9058,672,676.04,59.552,20
3.7501,3.739,58.028,6088.1,6081.8,24.729,83.04,62.788,54,54.438,48.736,29.077,7.9676,7.9088,15.677,2.1308,2.1125,17.944,32.279,13.3997,13.353,13.892,89.58,94.996,105.711,105.044,26.066,1887.3,1886.3,39.639,117.13,7.6,7.4293,43.333,42,41.59,62.153,14.957,4.8088,4.7466,48.056,10.5994,25.064,42.998,43.53,8.0833,0.81856,0.81844,4.9271,2.4475,63.294,63.247,12.138,88.579,91.26,1.51329,1.9593,672,667.94,59.719,20
3.7501,3.7251,58.167,6102.4,6083.9,24.806,83.04,62.746,54,54.639,48.069,30.259,7.8996,7.9149,15.694,2.138,2.1125,18.111,32.335,13.3997,13.446,13.813,89.497,94.913,105.711,104.919,26.326,1897.5,1894.4,39.99,117.036,7.6,7.4488,43.444,42,41.712,62.431,14.935,4.8352,4.7521,48.778,10.2107,25.033,42.998,43.36,7.75,0.82419,0.81844,5.0625,2.4472,63.294,63.153,12.457,88.579,91.26,1.53832,1.9266,672,671.41,59.653,20
3.7501,3.739,58.056,6080.9,6096.4,24.698,83.04,62.746,54,54.424,48.736,28.26,7.9761,7.906,15.979,2.1289,2.1153,18.153,32.279,13.3997,13.3837,13.872,89.455,94.871,105.711,104.878,26.418,1882.2,1898.8,39.681,117.036,7.6,7.4905,44.056,42,41.549,62.014,15.123,4.8442,4.7737,48.889,8.9503,25.033,42.998,43.453,7.9722,0.82444,0.81844,5.1771,2.4393,63.294,63.153,12.464,88.579,91.26,1.54457,1.9291,672,675.18,59.545,20
3.7501,3.7474,57.972,6085.7,6094.1,24.774,83.04,62.746,54,54.504,48.403,28.647,7.9336,7.9149,16.125,2.1347,2.1183,18.292,32.335,13.3997,13.466,13.785,89.455,94.83,105.711,104.836,26.515,1897.5,1886.6,40.205,117.036,7.6,7.4821,43.667,42,41.719,62.431,14.223,4.854,4.806,48.722,9.4708,25.033,42.998,43.481,8.0278,0.82457,0.81844,5.2951,2.4298,63.294,63.153,12.472,88.537,91.31,1.55708,1.9051,672,677.37,59.49,20
3.7501,3.7446,58,6080.9,6098.2,24.729,83.09,62.746,54,54.563,48.069,30.33,7.8996,7.9149,16.087,2.1347,2.1183,18.444,32.307,13.3997,13.42,13.785,89.455,94.746,105.711,104.837,26.525,1874.5,1876.8,39.951,117.083,7.6,7.5405,44.667,42,41.465,61.806,15.848,4.8547,4.8745,47.444,10.3697,25.033,42.998,43.405,7.8611,0.82469,0.81844,5.4132,2.4287,63.294,63.153,12.481,88.579,91.31,1.55396,1.9148,672,672.13,59.583,20
3.7501,3.7501,57.972,6085.7,6090.2,24.764,83.09,62.788,54,54.23,49.236,28.086,8.0186,7.9149,16.458,2.1325,2.1125,18.569,32.279,13.3997,13.3997,13.823,89.455,94.663,105.711,104.795,26.62,1912.8,1907.5,40.125,117.13,7.6,7.5072,43.889,42,41.934,62.847,14.136,4.8644,4.8164,49.056,9.7207,25.033,42.998,43.53,8.1944,0.82194,0.8205,5.4028,2.4346,63.294,63.2,12.329,88.621,91.31,1.56021,1.9037,672,686.93,59.264,20
3.7501,3.7501,57.972,6085.7,6090.2,24.788,83.09,62.746,54,54.546,48.236,28.548,7.9166,7.9149,16.038,2.1347,2.1242,18.653,32.335,13.3997,13.451,13.757,89.455,94.705,105.711,104.796,26.63,1915.4,1897.4,40.455,117.177,7.6,7.5961,45.556,42,41.955,62.917,15.099,4.8658,4.822,49.111,10.369,25.033,42.998,43.339,7.8056,0.81919,0.8205,5.3611,2.4434,63.294,63.247,12.177,88.621,91.31,1.56647,1.8999,672,675.6,59.51,20
3.7501,3.7613,57.861,6076.1,6071.4,24.806,83.09,62.788,54,54.483,48.403,28.005,7.9336,7.9149,16.028,2.1364,2.1183,18.847,32.307,13.3997,13.415,13.785,89.497,94.788,105.711,104.838,26.558,1897.5,1884.7,40.302,117.224,7.6,7.6073,45.778,42,41.757,62.431,14.964,4.8581,4.8484,48.556,9.5271,25.033,42.998,43.391,7.9167,0.81644,0.8205,5.2708,2.4483,63.294,63.294,12.022,88.662,91.31,1.56647,1.8759,672,674.24,59.538,20
3.7501,3.7307,58.167,6102.4,6098.2,24.823,83.09,62.788,54,54.535,48.236,29.796,7.9081,7.9205,15.802,2.1397,2.1183,19,32.363,13.3997,13.3177,13.885,89.538,94.83,105.711,104.881,26.484,1866.8,1891.4,39.486,117.271,7.6,7.649,46.722,42,41.458,61.597,15.024,4.8505,4.8324,48.833,9.8158,25.002,42.998,43.401,7.9722,0.81081,0.8205,5.0625,2.4511,63.294,63.387,11.707,88.662,91.31,1.57273,1.9325,672,670.83,59.622,20
3.7501,3.7696,57.778,6069,6079.7,24.764,83.09,62.746,54,54.382,48.569,29.235,7.9506,7.9237,15.774,2.1419,2.1183,19.167,32.279,13.3997,13.379,13.865,89.58,94.871,105.711,104.964,26.328,1910.3,1899.6,40.243,117.365,7.6,7.6962,47.778,42,41.903,62.778,14.914,4.8352,4.822,48.778,9.8109,24.971,42.998,43.29,7.75,0.81069,0.8205,4.8681,2.4641,63.294,63.387,11.701,88.704,91.36,1.56334,1.8801,672,674.4,59.545,20
3.7501,3.7585,57.889,6078.5,6069.6,24.816,83.09,62.746,54,54.573,48.069,28.985,7.8996,7.9177,15.531,2.138,2.1125,19.333,32.252,13.3997,13.3943,13.875,89.58,94.996,105.711,105.047,26.171,1841.3,1865.4,39.33,117.411,7.6,7.6462,46.944,42,41.198,60.903,14.79,4.8192,4.8376,48.111,10.0219,25.002,42.998,43.426,8.0278,0.80769,0.81844,4.6424,2.4663,63.294,63.434,11.538,88.746,91.31,1.57898,1.9252,672,668.72,59.66,20
3.7501,3.7668,57.806,6071.4,6081.8,24.722,83.09,62.788,54,54.556,48.069,28.399,7.8996,7.912,15.306,2.1325,2.1125,19.417,32.335,13.3997,13.3123,14.014,89.622,95.08,105.711,105.088,26.098,1841.3,1833.2,39.66,117.411,7.6,7.6128,46.333,42,41.229,60.903,14.983,4.8123,4.8376,47.889,9.7922,25.002,42.998,43.367,7.9722,0.80469,0.81431,4.4861,2.4677,63.294,63.481,11.373,88.746,91.36,1.59462,1.9378,672,672.13,59.604,20
3.7501,3.7501,57.972,6085.7,6067.5,24.816,83.09,62.788,54,54.598,47.819,27.817,7.8742,7.912,15.149,2.1325,2.1125,19.556,32.307,13.3997,13.461,13.868,89.622,94.996,105.711,105.046,26.19,1884.7,1876.6,39.795,117.365,7.6,7.5322,44.667,42,41.722,62.083,15.082,4.8213,4.8272,48.222,10.2066,25.002,42.998,43.401,8.0278,0.80168,0.81219,4.2778,2.4752,63.294,63.528,11.204,88.746,91.36,1.58837,1.9458,672,671.41,59.639,20
3.7501,3.7668,57.778,6069,6071.4,24.715,83.09,62.788,54,54.601,47.819,30.424,7.8742,7.912,14.913,2.1325,2.1214,19.639,32.307,13.3997,13.2604,14.097,89.622,94.996,105.711,105.047,26.197,1889.8,1877.6,40.069,117.271,7.6,7.5266,44.444,42,41.785,62.222,14.885,4.8303,4.8272,48.389,9.7339,25.002,42.998,43.342,7.9167,0.80431,0.80575,4.2847,2.484,63.294,63.481,11.347,88.746,91.36,1.5477,1.904,672,668.57,59.705,20
3.7501,3.7474,57.972,6085.7,6071.4,24.774,83.04,62.788,54,54.285,48.819,27.274,7.9761,7.9177,15.236,2.138,2.1214,19.792,32.307,13.3997,13.466,13.92,89.622,94.955,105.711,104.963,26.375,1928.2,1921.4,40.146,117.177,7.6,7.471,43.167,42,42.212,63.264,15.147,4.8401,4.8536,48.056,9.4056,25.002,42.998,43.533,8.3056,0.80406,0.81006,4.1424,2.4803,63.294,63.481,11.337,88.746,91.36,1.57898,1.8502,672,671.41,59.674,20
3.7501,3.7529,57.917,6080.9,6067.5,24.781,83.04,62.788,54,54.851,47.069,30.287,7.7977,7.9088,14.542,2.1325,2.1242,19.861,32.307,13.3997,13.3837,13.969,89.58,94.871,105.711,104.922,26.467,1912.8,1910,40.281,117.13,7.6,7.5072,43.722,42,42.031,62.847,14.57,4.8491,4.822,48.944,9.6867,25.033,42.998,43.429,8.1389,0.80681,0.80787,4.184,2.4888,63.294,63.434,11.486,88.746,91.36,1.56334,1.8874,672,669.32,59.726,20
3.7501,3.7474,57.972,6078.5,6079.7,24.757,83.04,62.788,54,54.65,47.653,28.247,7.8742,7.912,14.573,2.1347,2.1269,19.944,32.363,13.3997,13.369,14,89.538,94.788,105.711,104.881,26.561,1900.1,1898,40.222,117.13,7.6,7.421,41.778,42,41.958,62.708,15.4,4.8588,4.8164,49.333,10.1108,25.033,42.998,43.426,8.1389,0.80381,0.80575,4.1076,2.4903,63.294,63.481,11.319,88.787,91.36,1.55396,1.9252,672,673.96,59.663,20
3.7501,3.7501,57.917,6080.9,6065.4,24.816,83.04,62.788,54,54.737,47.319,29.395,7.8232,7.9177,14.153,2.1325,2.1183,20.083,32.252,13.3997,13.471,13.875,89.538,94.746,105.711,104.796,26.741,1925.6,1934.1,40.205,117.083,7.6,7.4265,41.611,42,42.184,63.194,15.23,4.8679,4.8641,48.778,9.3334,25.033,42.998,43.405,8.0833,0.80356,0.80787,4.0104,2.4944,63.294,63.481,11.31,88.746,91.31,1.55708,1.9232,672,670.23,59.774,20
3.7501,3.7529,57.889,6078.5,6077.6,24.781,83.04,62.788,54,54.421,48.236,29.084,7.9166,7.9088,14.201,2.1289,2.13,20.056,32.307,13.3997,13.404,13.965,89.497,94.663,105.711,104.756,26.835,1941,1915.7,40.785,117.036,7.6,7.3598,39.944,42,42.354,63.611,14.999,4.8859,4.8536,49.444,9.9282,25.033,42.998,43.377,8.0833,0.80344,0.80575,3.9653,2.4878,63.294,63.481,11.299,88.746,91.31,1.55083,1.9072,672,678.98,59.625,20
3.7501,3.7613,57.806,6071.4,6077.6,24.747,83.04,62.788,54,54.653,47.569,28.157,7.8487,7.9149,13.646,2.138,2.13,20.153,32.307,13.3997,13.451,13.917,89.455,94.538,105.711,104.672,27.015,1971.6,1972.1,40.649,116.943,7.6,7.3737,39.889,42,42.625,64.444,14.692,4.904,4.8536,49.944,9.2821,25.033,42.998,43.45,8.25,0.80319,0.80575,3.9236,2.4907,63.294,63.481,11.288,88.746,91.31,1.55396,1.9134,672,672.92,59.781,20
3.7501,3.7668,57.75,6066.6,6086,24.705,83.04,62.788,54,54.511,47.819,29.549,7.8742,7.9088,13.684,2.1364,2.1386,20.097,32.335,13.3997,13.512,13.819,89.455,94.496,105.711,104.631,27.113,1969.1,1946.6,41.233,116.943,7.6,7.4098,40.278,42,42.601,64.375,15.346,4.9138,4.8953,49.444,9.8089,25.033,42.998,43.519,8.3611,0.80594,0.80575,3.9514,2.492,63.294,63.434,11.436,88.746,91.31,1.55708,1.9176,672,673.64,59.785,20
3.7501,3.739,58.028,6090.5,6075.5,24.84,83.04,62.788,54,54.414,48.153,29.4,7.9081,7.9149,13.597,2.1272,2.1419,20,32.335,13.3997,13.3583,13.972,89.455,94.455,105.711,104.589,27.211,1976.7,1949.6,41.406,116.943,7.6,7.4543,40.889,42,42.629,64.583,14.592,4.9235,4.9002,49.667,9.6499,25.033,42.998,43.53,8.4722,0.80856,0.80575,4.0174,2.4926,63.294,63.387,11.586,88.746,91.31,1.56334,1.8835,672,672.92,59.809,20
3.7501,3.7668,57.75,6066.6,6079.7,24.747,83.04,62.788,54,54.507,47.903,27.923,7.8827,7.9149,13.431,2.1397,2.1419,20,32.335,13.3997,13.43,13.913,89.455,94.496,105.711,104.632,27.141,2007.4,1982.7,41.601,117.036,7.6,7.5322,42.278,42,42.958,65.417,15.068,4.9165,4.9054,49.444,9.761,25.064,42.998,43.467,8.3056,0.80844,0.80356,4.0938,2.4919,63.294,63.387,11.581,88.704,91.31,1.56021,1.9319,672,671.27,59.844,20
3.7501,3.7446,57.972,6085.7,6073.7,24.816,83.04,62.788,54,54.657,47.486,29.53,7.8402,7.906,13.128,2.1308,2.1475,19.847,32.307,13.3997,13.42,13.892,89.455,94.538,105.711,104.673,27.071,2012.5,1990,41.74,117.083,7.6,7.6184,43.889,42,42.979,65.556,14.396,4.9096,4.936,48.722,9.2071,25.064,42.998,43.471,8.4167,0.81119,0.80575,4.1597,2.4878,63.294,63.34,11.733,88.662,91.31,1.5696,1.8888,672,670.05,59.872,20
3.7501,3.7529,57.889,6078.5,6083.9,24.774,83.04,62.788,54,54.716,47.236,29.134,7.8147,7.906,12.639,2.1272,2.1447,19.75,32.307,13.3997,13.2657,14.073,89.538,94.621,105.711,104.757,26.918,1964,1963.4,41.174,117.177,7.6,7.6406,44.389,42,42.417,64.236,14.905,4.9026,4.9207,48.833,9.652,25.064,42.998,43.505,8.4722,0.81394,0.80575,4.2917,2.4861,63.294,63.294,11.887,88.662,91.31,1.57898,1.8971,672,671.85,59.854,20
3.7501,3.7474,57.944,6083.3,6079.7,24.806,83.04,62.788,54,54.799,46.903,27.085,7.7807,7.8469,12.375,2.0945,2.1419,19.361,32.335,13.3997,13.404,13.969,89.538,94.705,105.711,104.798,26.847,1951.2,1964.5,40.729,117.271,7.6,7.6434,44.5,42,42.285,63.889,14.931,4.8873,4.9207,48.389,9.3771,25.064,42.998,43.453,8.3611,0.81681,0.80575,4.4931,2.4867,63.294,63.247,12.043,88.662,91.36,1.57273,1.9027,672,670.52,59.899,20
3.7501,3.7835,57.583,6052.2,6046.9,24.788,83,62.788,54,54.768,46.986,30.556,7.7892,7.7839,12.611,2.0534,2.1505,18.486,32.279,13.3997,13.3637,14,89.622,94.788,105.711,104.882,26.692,1969.1,1952.7,41.233,117.318,7.6,7.6573,44.833,42,42.431,64.375,14.551,4.8714,4.9106,48.111,9.1342,25.064,42.998,43.481,8.4722,0.81681,0.80575,4.684,2.4833,63.294,63.247,12.046,88.704,91.36,1.59775,1.9173,672,665.05,60.038,20
3.7501,3.7696,57.694,6061.8,6067.5,24.729,83,62.788,54,54.601,47.403,27.584,7.8317,7.7595,13.215,2.0442,2.1419,17.764,32.335,13.3997,13.3897,14.01,89.622,94.871,105.711,104.965,26.536,1938.4,1947,40.729,117.318,7.6,7.6434,44.611,42,42.111,63.542,15.077,4.8561,4.9311,47.111,9.4084,25.064,42.998,43.377,8.25,0.81694,0.80575,4.9201,2.484,63.294,63.247,12.05,88.746,91.36,1.59149,1.92,672,668.57,60.014,20
3.7501,3.7501,57.889,6078.5,6057,24.806,82.95,62.788,54,54.514,47.569,28.582,7.8487,7.7538,13.549,2.0387,2.133,17.097,32.307,13.3997,13.3377,14.063,89.622,94.913,105.711,105.008,26.46,1961.4,1966.5,40.708,117.318,7.6,7.6295,44.389,42,42.361,64.167,14.916,4.8484,4.936,46.5,8.9239,25.064,42.998,43.512,8.5278,0.81694,0.80575,5.1215,2.4839,63.294,63.247,12.053,88.787,91.36,1.59775,1.9301,672,668.23,60.052,20
3.7501,3.764,57.722,6064.2,6067.5,24.688,82.95,62.83,54,54.796,46.819,28.324,7.7722,7.7627,13.392,2.0442,2.0975,16.847,32.307,13.3997,13.3737,14.045,89.622,94.913,105.711,105.008,26.469,1935.8,1934.7,40.708,117.318,7.6,7.6573,45,42,42.042,63.472,15.25,4.8491,4.9106,46.778,9.4868,25.064,42.998,43.558,8.6944,0.81706,0.80787,5.2708,2.4821,63.294,63.247,12.055,88.787,91.4,1.61026,1.9319,672,667.21,60.132,20
3.7501,3.7613,57.75,6066.6,6065.4,24.681,82.95,62.83,54,54.997,46.153,28.855,7.7043,7.7595,13.333,2.0423,2.0767,16.611,32.335,13.3997,13.486,13.955,89.663,94.913,105.711,105.051,26.393,1892.4,1893.9,40.378,117.365,7.6,7.6545,45,42,41.629,62.292,14.315,4.8415,4.8901,46.833,9.5902,25.064,42.998,43.498,8.5833,0.81419,0.80575,5.4618,2.4792,63.294,63.294,11.901,88.787,91.4,1.61965,1.9357,672,669.45,60.149,20
3.7501,3.7696,57.639,6064.2,6038.5,24.729,82.9,62.83,54,54.754,46.819,30.141,7.7722,7.7691,13.361,2.0442,2.0589,16.5,32.252,13.3997,13.353,14.083,89.663,94.955,105.711,105.051,26.403,1912.8,1884.6,40.806,117.365,7.6,7.5934,43.833,42,41.84,62.847,14.844,4.8429,4.8901,46.667,9.0398,25.064,42.998,43.485,8.5278,0.81706,0.80575,5.6806,2.4744,63.294,63.247,12.058,88.787,91.4,1.60401,1.9298,672,666.43,60.271,20
3.7501,3.7724,57.583,6052.2,6050.8,24.663,82.9,62.83,54,54.518,47.486,27.605,7.8402,7.7627,13.694,2.0423,2.0589,16.319,32.279,13.3997,13.3583,14.132,89.663,94.871,105.711,105.01,26.492,1935.8,1942.4,40.205,117.318,7.6,7.5934,43.833,42,42.083,63.472,14.485,4.8519,4.8164,48.222,10.0407,25.064,42.998,43.422,8.4722,0.81706,0.80575,5.8819,2.4748,63.294,63.247,12.06,88.829,91.4,1.61026,1.7953,672,668.1,60.288,20
3.7501,3.7724,57.583,6047.5,6057,24.639,82.85,62.83,54,54.959,46.153,30.96,7.7128,7.7538,13.392,2.0309,2.0437,16.25,32.279,13.3997,13.44,14.045,89.622,94.871,105.711,105.01,26.501,1905.2,1931.9,39.892,117.318,7.6,7.6323,44.667,42,41.726,62.569,14.658,4.8609,4.8272,48.278,9.7325,25.064,42.998,43.634,8.8611,0.81431,0.80575,6.0208,2.4738,63.294,63.294,11.905,88.787,91.4,1.60713,1.9402,672,671.41,60.285,20
3.7501,3.7835,57.444,6040.3,6046.9,24.632,82.85,62.83,54,54.9,46.319,27.565,7.7213,7.7538,13.479,2.0331,2.0409,16.222,32.252,13.3997,13.3377,14.229,89.622,94.913,105.711,104.968,26.594,1902.6,1921.5,39.892,117.318,7.6,7.5961,43.944,42,41.74,62.569,15.375,4.8533,4.8484,47.778,10.2454,25.064,42.998,43.422,8.5278,0.81431,0.80575,6.1806,2.4729,63.294,63.294,11.905,88.746,91.4,1.58837,1.9322,672,664.63,60.476,20
3.7501,3.7752,57.528,6047.5,6057,24.646,82.81,62.788,54,54.653,46.986,28.119,7.7892,7.7595,13.781,2.0423,2.0409,16.292,32.279,13.3997,13.446,14.104,89.622,94.871,105.711,104.968,26.604,1912.8,1918,40.146,117.318,7.6,7.6045,44.167,42,41.847,62.847,14.99,4.863,4.8272,48.5,9.0426,25.096,42.998,43.603,8.8611,0.81431,0.80787,6.2569,2.4715,63.294,63.294,11.905,88.704,91.4,1.59775,1.8863,672,669.45,60.444,20
3.7501,3.7585,57.667,6059.4,6050.8,24.698,82.81,62.83,54,54.646,46.986,29.568,7.7892,7.7595,13.802,2.037,2.0348,16.306,32.252,13.3997,13.3177,14.24,89.622,94.871,105.711,104.968,26.614,1879.6,1873.6,40.222,117.318,7.6,7.5739,43.556,42,41.514,61.944,14.36,4.8637,4.822,48.778,9.8331,25.096,42.998,43.523,8.6944,0.81719,0.81219,6.3299,2.4745,63.294,63.247,12.063,88.704,91.4,1.57273,1.9301,672,671.56,60.431,20
3.7501,3.7585,57.667,6059.4,6048.7,24.729,82.81,62.83,54,54.719,46.736,28.499,7.7637,7.7567,13.781,2.037,2.0378,16.319,32.224,13.3997,13.3997,14.184,89.622,94.871,105.711,104.968,26.624,1902.6,1903.9,40.108,117.271,7.6,7.5378,42.778,42,41.788,62.569,15.407,4.8651,4.822,48.944,8.7782,25.096,42.998,43.613,8.9722,0.81719,0.81638,6.3576,2.4747,63.294,63.247,12.066,88.662,91.36,1.56647,1.8856,672,670.68,60.493,20
3.7501,3.7474,57.778,6069,6060.9,24.757,82.81,62.788,54,54.879,46.153,28.737,7.7043,7.7627,13.302,2.0423,2.0317,16.444,32.252,13.3997,13.451,14.125,89.58,94.746,105.711,104.927,26.717,1879.6,1880.3,40.087,117.224,7.6,7.5572,43.111,42,41.545,61.944,15.313,4.8741,4.8376,48.944,9.7131,25.096,42.998,43.585,8.9167,0.82007,0.81638,6.4826,2.4761,63.294,63.2,12.227,88.662,91.36,1.55396,1.9308,672,671.69,60.479,20
